Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2005-05-16,LT,EQ,1021.1,1020.0,1042.0,1020.0,1031.0,1030.9,1034.68,134706,1.3937826045e+13,,75167,0.558
2005-05-17,LT,EQ,1030.9,1037.5,1040.0,1021.0,1026.0,1026.2,1027.68,143505,1.474773879e+13,,105243,0.7334
2005-05-18,LT,EQ,1026.2,1017.0,1039.0,1013.05,1031.0,1030.6,1025.82,148776,1.52616968e+13,,97399,0.6547
2005-05-19,LT,EQ,1030.6,1036.8,1053.4,1028.0,1044.1,1044.15,1043.69,395369,4.126415001e+13,,239740,0.6064
2005-05-20,LT,EQ,1044.15,1052.0,1086.95,1047.0,1074.0,1077.0,1072.77,341825,3.667002444e+13,,184870,0.5408
2005-05-23,LT,EQ,1077.0,1075.0,1108.0,1070.1,1077.0,1080.95,1087.8,250014,2.719648199e+13,,129059,0.5162
2005-05-24,LT,EQ,1080.95,1089.95,1093.9,1070.3,1078.1,1081.0,1081.01,140772,1.521760541e+13,,80082,0.5689
2005-05-25,LT,EQ,1081.0,1084.9,1085.0,1071.3,1083.0,1079.65,1080.05,110958,1.198396682e+13,,64916,0.5851
2005-05-26,LT,EQ,1079.65,1082.0,1112.0,1082.0,1103.5,1104.95,1101.48,378274,4.1665970255e+13,,232622,0.615
2005-05-27,LT,EQ,1104.95,1122.0,1134.9,1085.55,1088.0,1095.65,1109.66,423017,4.694040954e+13,,124427,0.2941
2005-05-30,LT,EQ,1095.65,1084.0,1099.75,1053.0,1063.0,1058.15,1062.67,371500,3.9478071725e+13,,231792,0.6239
2005-05-31,LT,EQ,1058.15,1050.15,1072.45,1033.5,1044.0,1048.0,1044.69,467063,4.879357034e+13,,304403,0.6517
2005-06-01,LT,EQ,1048.0,1049.85,1058.95,1029.0,1054.9,1051.2,1052.51,134553,1.4161807465e+13,,77177,0.5736
2005-06-02,LT,EQ,1051.2,1059.4,1094.5,1055.0,1084.75,1084.2,1080.5,317943,3.435384817e+13,,174544,0.549
2005-06-03,LT,EQ,1084.2,1080.0,1119.0,1075.0,1115.0,1112.65,1100.52,393692,4.3326677715e+13,,206355,0.5242
2005-06-04,LT,EQ,1112.65,1112.0,1112.0,1088.0,1090.0,1093.25,1095.81,57222,6.27043126e+12,,16393,0.2865
2005-06-06,LT,EQ,1093.25,1099.0,1118.0,1095.1,1102.0,1100.6,1105.95,272627,3.015126793e+13,,162359,0.5955
2005-06-07,LT,EQ,1100.6,1109.85,1115.6,1101.0,1112.0,1107.25,1108.25,154971,1.7174665455e+13,,82463,0.5321
2005-06-08,LT,EQ,1107.25,1111.0,1120.0,1100.0,1101.0,1104.8,1106.61,100708,1.1144485285e+13,,41537,0.4124
2005-06-09,LT,EQ,1104.8,1106.0,1150.0,1106.0,1132.95,1134.0,1135.68,640777,7.277178399e+13,,358097,0.5588
2005-06-10,LT,EQ,1134.0,1123.0,1140.0,1100.0,1102.55,1101.05,1110.24,274486,3.047459244e+13,,144941,0.528
2005-06-13,LT,EQ,1101.05,1106.9,1155.0,1100.15,1148.0,1149.85,1132.36,356910,4.041514026e+13,,186630,0.5229
2005-06-14,LT,EQ,1149.85,1149.6,1154.0,1128.2,1142.0,1141.1,1136.8,418703,4.759795118e+13,,225230,0.5379
2005-06-15,LT,EQ,1141.1,1141.1,1150.0,1132.0,1139.0,1141.65,1142.47,188842,2.157455933e+13,,98720,0.5228
2005-06-16,LT,EQ,1141.65,1136.55,1143.0,1119.75,1127.0,1126.75,1126.05,149082,1.6787450095e+13,,55034,0.3692
2005-06-17,LT,EQ,1126.75,1134.85,1147.0,1103.0,1112.2,1115.35,1117.49,296396,3.312191421e+13,,150072,0.5063
2005-06-20,LT,EQ,1115.35,1120.0,1134.4,1100.0,1100.0,1100.4,1105.44,161358,1.7837139595e+13,,68953,0.4273
2005-06-21,LT,EQ,1100.4,1101.9,1121.0,1100.6,1106.0,1103.9,1107.56,157385,1.743139493e+13,,65115,0.4137
2005-06-22,LT,EQ,1103.9,1109.0,1140.0,1107.0,1136.95,1134.65,1131.01,379133,4.288046893e+13,,243447,0.6421
2005-06-23,LT,EQ,1134.65,1133.0,1135.0,1109.0,1116.0,1116.7,1119.63,302870,3.391031131e+13,,194661,0.6427
2005-06-24,LT,EQ,1116.7,1117.05,1144.0,1100.9,1140.0,1136.8,1132.88,308552,3.4955279575e+13,,194416,0.6301
